inventory_id,film_id,title,rental_duration,rental_rate,length,replacement_cost,rating,category,language,store_id,rental_id,rental_date,return_date,payment_id,amount,customer_id,first_name,last_name,active
3514,769,School Jacket,5,4.99,151,21.99,PG-13,Foreign,English             ,2,3016,20-06-2005 10:55,24-06-2005 14:05,18314,4.99,558,Jimmie,Eggleston,0
3489,764,Saturday Lambs,3,4.99,150,28.99,G,Sports,English             ,2,3451,21-06-2005 21:10,30-06-2005 19:03,18315,10.99,558,Jimmie,Eggleston,0
2928,644,Oscar Gold,7,2.99,115,29.99,PG,Animation,English             ,1,2576,19-06-2005 04:34,28-06-2005 10:02,18316,4.99,559,Everett,Banda,1
373,82,Blood Argonauts,3,0.99,71,13.99,G,Family,English             ,1,2706,19-06-2005 13:56,21-06-2005 17:23,18317,0.99,559,Everett,Banda,1
471,103,Bucket Brotherhood,7,4.99,133,27.99,PG,Travel,English             ,2,3046,20-06-2005 12:42,26-06-2005 17:40,18318,4.99,559,Everett,Banda,1
1573,345,Gables Metropolis,3,0.99,161,17.99,PG,Family,English             ,2,3370,21-06-2005 13:27,25-06-2005 09:27,18319,1.99,559,Everett,Banda,1
379,84,Boiled Dares,7,4.99,102,13.99,PG,Travel,English             ,1,1271,15-06-2005 07:32,21-06-2005 05:12,18320,4.99,560,Jordan,Archuleta,1
4179,910,Treatment Jekyll,3,0.99,87,19.99,PG,Drama,English             ,2,1572,16-06-2005 03:23,20-06-2005 06:03,18321,1.99,560,Jordan,Archuleta,1
4504,983,Won Dares,7,2.99,105,18.99,PG,Music,English             ,1,1193,15-06-2005 01:24,21-06-2005 02:29,18322,2.99,561,Ian,Still,1
2961,649,Oz Liaisons,4,2.99,85,14.99,R,Animation,English             ,2,1505,15-06-2005 22:12,17-06-2005 21:37,18323,2.99,561,Ian,Still,1
389,86,Boogie Amelie,6,4.99,121,11.99,R,Music,English             ,1,1620,16-06-2005 07:21,17-06-2005 09:46,18324,4.99,561,Ian,Still,1
2104,456,Inch Jet,6,4.99,167,18.99,NC-17,Animation,English             ,2,2119,17-06-2005 20:34,22-06-2005 00:05,18325,4.99,561,Ian,Still,1
1323,292,Excitement Eve,3,0.99,51,20.99,G,Action,English             ,2,2357,18-06-2005 12:59,26-06-2005 16:40,18326,5.99,561,Ian,Still,1
4292,935,Vanished Garden,5,0.99,142,17.99,R,New,English             ,2,2548,19-06-2005 02:45,22-06-2005 06:52,18327,0.99,561,Ian,Still,1
1438,314,Fight Jawbreaker,3,0.99,91,13.99,R,Animation,English             ,2,2950,20-06-2005 06:08,27-06-2005 07:45,18328,4.99,561,Ian,Still,1
4333,945,Virginian Pluto,5,0.99,164,22.99,R,Documentary,English             ,1,3160,20-06-2005 21:20,29-06-2005 18:06,18329,4.99,561,Ian,Still,1
560,122,Carrie Bunch,7,0.99,114,11.99,PG,Horror,English             ,1,3427,21-06-2005 18:31,22-06-2005 14:18,18330,0.99,561,Ian,Still,1
4365,951,Voyage Legally,6,0.99,78,28.99,PG-13,Classics,English             ,2,1998,17-06-2005 11:24,26-06-2005 09:48,18331,3.99,562,Wallace,Slone,1
1191,265,Dying Maker,5,4.99,168,28.99,PG,Comedy,English             ,1,2705,19-06-2005 13:54,20-06-2005 12:31,18332,4.99,562,Wallace,Slone,1
933,206,Dancing Fever,6,0.99,144,25.99,G,Documentary,English             ,2,2746,19-06-2005 16:21,28-06-2005 11:56,18333,3.99,562,Wallace,Slone,1
1421,311,Fiction Christmas,4,0.99,72,14.99,PG,Foreign,English             ,2,3242,21-06-2005 02:56,29-06-2005 21:41,18334,4.99,562,Wallace,Slone,1
762,166,Color Philadelphia,6,2.99,149,19.99,G,Classics,English             ,2,1545,16-06-2005 01:31,24-06-2005 05:50,18335,4.99,563,Ken,Prewitt,1
3354,737,Rock Instinct,4,0.99,102,28.99,G,Horror,English             ,1,2573,19-06-2005 04:23,23-06-2005 06:04,18336,0.99,563,Ken,Prewitt,1
123,24,Analyze Hoosiers,6,2.99,181,19.99,R,Horror,English             ,1,1705,16-06-2005 13:59,18-06-2005 19:54,18337,2.99,564,Bob,Pfeiffer,1
1405,307,Fellowship Autumn,6,4.99,77,9.99,NC-17,Travel,English             ,2,1460,15-06-2005 20:27,16-06-2005 16:21,18338,4.99,565,Jaime,Nettles,1
1160,256,Drop Waterfront,6,4.99,178,20.99,R,Sports,English             ,2,2321,18-06-2005 09:42,25-06-2005 14:28,18339,5.99,565,Jaime,Nettles,1
2505,551,Maiden Home,3,4.99,138,9.99,PG,New,English             ,1,3300,21-06-2005 07:25,25-06-2005 01:47,18340,5.99,565,Jaime,Nettles,1
1187,264,Dwarfs Alter,6,2.99,101,13.99,G,Games,English             ,2,1635,16-06-2005 08:26,25-06-2005 06:17,18341,5.99,566,Casey,Mena,1
1091,243,Doors President,3,4.99,49,22.99,NC-17,Animation,English             ,2,1982,17-06-2005 10:12,20-06-2005 13:56,18342,4.99,566,Casey,Mena,1
4086,890,Tights Dawn,5,0.99,172,14.99,R,Sports,English             ,2,2367,18-06-2005 14:00,22-06-2005 14:45,18343,0.99,566,Casey,Mena,1
2022,439,Hunchback Impossible,4,4.99,151,28.99,PG-13,Drama,English             ,2,3379,21-06-2005 13:54,23-06-2005 13:43,18344,4.99,566,Casey,Mena,1
2478,543,Madigan Dorado,5,4.99,116,20.99,R,Travel,English             ,1,2689,19-06-2005 12:58,24-06-2005 17:35,18345,4.99,567,Alfredo,Mcadams,1
1298,286,Enough Raging,7,2.99,158,16.99,NC-17,Travel,English             ,2,3010,20-06-2005 10:29,27-06-2005 06:52,18346,2.99,567,Alfredo,Mcadams,1
272,61,Beauty Grease,5,4.99,175,28.99,G,Drama,English             ,1,1658,16-06-2005 10:07,21-06-2005 09:23,18347,4.99,568,Alberto,Henning,1
915,203,Daisy Menagerie,5,4.99,84,9.99,G,Sci-Fi,English             ,2,2382,18-06-2005 15:03,20-06-2005 10:16,18348,4.99,568,Alberto,Henning,1
3127,687,Pocus Pulp,6,0.99,138,15.99,NC-17,Documentary,English             ,2,2668,19-06-2005 11:28,24-06-2005 10:12,18349,0.99,568,Alberto,Henning,1
1156,255,Driving Polish,6,4.99,175,21.99,NC-17,Music,English             ,1,3227,21-06-2005 02:18,27-06-2005 00:59,18350,4.99,568,Alberto,Henning,1
547,119,Caper Motions,6,0.99,176,22.99,G,Comedy,English             ,2,3462,21-06-2005 21:52,28-06-2005 21:41,18351,1.99,568,Alberto,Henning,1
2984,654,Panky Submarine,4,4.99,93,19.99,G,Games,English             ,2,1463,15-06-2005 20:37,21-06-2005 16:46,18352,6.99,569,Dave,Gardiner,1
2483,544,Madison Trap,4,2.99,147,11.99,R,Documentary,English             ,2,1668,16-06-2005 10:19,23-06-2005 12:22,18353,5.99,569,Dave,Gardiner,1
4460,974,Wild Apollo,4,0.99,181,24.99,R,New,English             ,1,1259,15-06-2005 06:37,23-06-2005 04:02,18354,4.99,570,Ivan,Cromwell,1
1334,294,Expecations Natural,5,4.99,138,26.99,PG-13,Travel,English             ,2,1417,15-06-2005 17:45,19-06-2005 14:00,18355,4.99,570,Ivan,Cromwell,1
1152,254,Driver Annie,4,2.99,159,11.99,PG-13,Sports,English             ,2,1804,16-06-2005 20:33,18-06-2005 02:31,18356,2.99,570,Ivan,Cromwell,1
2081,451,Igby Maker,7,4.99,160,12.99,NC-17,Travel,English             ,1,2008,17-06-2005 11:48,25-06-2005 13:16,18357,5.99,570,Ivan,Cromwell,1
4275,930,Vacation Boondock,4,2.99,145,23.99,R,Sci-Fi,English             ,2,2031,17-06-2005 13:14,25-06-2005 10:06,18358,6.99,570,Ivan,Cromwell,1
1763,382,Grit Clockwork,3,0.99,137,21.99,PG,Games,English             ,2,2261,18-06-2005 05:46,24-06-2005 05:06,18359,3.99,570,Ivan,Cromwell,1
2265,489,Juggler Hardly,4,0.99,54,14.99,PG-13,Animation,English             ,2,3138,20-06-2005 19:43,26-06-2005 20:41,18360,2.99,570,Ivan,Cromwell,1
3986,869,Suspects Quills,4,2.99,47,22.99,PG,Action,English             ,1,1254,15-06-2005 06:11,21-06-2005 06:40,18361,4.99,571,Johnnie,Chisholm,1
230,51,Balloon Homeward,5,2.99,75,10.99,NC-17,Music,English             ,2,1400,15-06-2005 16:29,21-06-2005 14:43,18362,3.99,571,Johnnie,Chisholm,1
1401,307,Fellowship Autumn,6,4.99,77,9.99,NC-17,Travel,English             ,1,1756,16-06-2005 17:22,21-06-2005 16:52,18363,4.99,571,Johnnie,Chisholm,1
1471,322,Flatliners Killer,5,2.99,100,29.99,G,Sports,English             ,1,1990,17-06-2005 10:48,24-06-2005 08:11,18364,4.99,571,Johnnie,Chisholm,1
1351,298,Eyes Driving,4,2.99,172,13.99,PG-13,Sci-Fi,English             ,2,2327,18-06-2005 10:16,20-06-2005 15:06,18365,2.99,571,Johnnie,Chisholm,1
2645,580,Mine Titans,3,4.99,166,12.99,PG-13,New,English             ,1,2977,20-06-2005 08:15,29-06-2005 04:30,18366,10.99,571,Johnnie,Chisholm,1
3909,853,Stranger Strangers,3,4.99,139,12.99,G,Children,English             ,1,1889,17-06-2005 04:05,26-06-2005 04:13,18367,10.99,572,Sidney,Burleson,1
1123,249,Dracula Crystal,7,0.99,176,26.99,G,Classics,English             ,2,2007,17-06-2005 11:47,21-06-2005 07:19,18368,0.99,572,Sidney,Burleson,1
599,130,Celebrity Horn,7,0.99,110,24.99,PG-13,Action,English             ,2,2458,18-06-2005 19:39,21-06-2005 13:54,18369,0.99,572,Sidney,Burleson,1
4462,975,Willow Tracy,6,2.99,137,22.99,R,Family,English             ,1,1613,16-06-2005 06:55,24-06-2005 12:08,18370,4.99,573,Byron,Box,1
1393,305,Fatal Haunted,6,2.99,91,24.99,PG,New,English             ,1,2622,19-06-2005 08:10,28-06-2005 10:44,18371,5.99,573,Byron,Box,1
4544,992,Wrath Mile,5,0.99,176,17.99,NC-17,Documentary,English             ,2,2995,20-06-2005 09:18,26-06-2005 14:31,18372,1.99,573,Byron,Box,1
1703,371,Gosford Donnie,5,4.99,129,17.99,G,Action,English             ,1,3295,21-06-2005 07:04,29-06-2005 01:52,18373,7.99,573,Byron,Box,1
716,157,Clockwork Paradise,7,0.99,143,29.99,PG-13,Children,English             ,2,1559,16-06-2005 02:35,19-06-2005 21:22,18374,0.99,574,Julian,Vest,1
2052,445,Hyde Doctor,5,2.99,100,11.99,G,Classics,English             ,2,1636,16-06-2005 08:28,24-06-2005 09:23,18375,5.99,574,Julian,Vest,1
1354,299,Factory Dragon,4,0.99,144,9.99,PG-13,Travel,English             ,1,1817,16-06-2005 21:20,19-06-2005 16:24,18376,0.99,574,Julian,Vest,1
2274,491,Jumping Wrath,4,0.99,74,18.99,NC-17,Children,English             ,2,2632,19-06-2005 08:51,23-06-2005 07:13,18377,0.99,574,Julian,Vest,1
1880,409,Heartbreakers Bright,3,4.99,59,9.99,G,Children,English             ,2,3220,21-06-2005 01:46,26-06-2005 07:44,18378,6.99,574,Julian,Vest,1
244,55,Barbarella Streetcar,6,2.99,65,27.99,G,Sci-Fi,English             ,1,1494,15-06-2005 21:54,19-06-2005 18:46,18379,2.99,575,Isaac,Oglesby,1
2269,490,Jumanji Blade,4,2.99,121,13.99,G,New,English             ,1,1824,16-06-2005 21:51,18-06-2005 18:12,18380,2.99,575,Isaac,Oglesby,1
2579,565,Matrix Snowman,6,4.99,56,9.99,PG-13,Foreign,English             ,1,1866,17-06-2005 01:53,19-06-2005 06:14,18381,4.99,575,Isaac,Oglesby,1
4238,921,Uncut Suicides,7,2.99,172,29.99,PG-13,Music,English             ,2,1366,15-06-2005 14:21,24-06-2005 17:36,18382,4.99,576,Morris,Mccarter,1
2772,609,Muscle Bright,7,2.99,185,23.99,G,Travel,English             ,1,1742,16-06-2005 16:37,17-06-2005 19:47,18383,2.99,576,Morris,Mccarter,1
611,132,Chainsaw Uptown,6,0.99,114,25.99,PG,Sci-Fi,English             ,2,2309,18-06-2005 08:43,20-06-2005 03:56,18384,0.99,576,Morris,Mccarter,1
2233,483,Jericho Mulan,3,2.99,171,29.99,NC-17,Games,English             ,1,2444,18-06-2005 18:58,27-06-2005 20:48,18385,8.99,576,Morris,Mccarter,1
2181,471,Island Exorcist,7,2.99,84,23.99,NC-17,Classics,English             ,2,2651,19-06-2005 10:22,27-06-2005 13:37,18386,3.99,576,Morris,Mccarter,1
4579,1000,Zorro Ark,3,4.99,50,18.99,NC-17,Comedy,English             ,2,2799,19-06-2005 19:15,21-06-2005 21:35,18387,4.99,576,Morris,Mccarter,1
4079,889,Ties Hunger,3,4.99,111,28.99,R,Children,English             ,1,3226,21-06-2005 02:18,26-06-2005 22:32,18388,6.99,576,Morris,Mccarter,1
2492,546,Madre Gables,7,2.99,98,27.99,PG-13,Games,English             ,2,2399,18-06-2005 16:06,26-06-2005 16:56,18389,3.99,577,Clifton,Malcolm,1
742,162,Clueless Bucket,4,2.99,95,13.99,R,Action,English             ,2,3286,21-06-2005 06:31,25-06-2005 00:46,18390,2.99,577,Clifton,Malcolm,1
3423,750,Run Pacific,3,0.99,145,25.99,R,New,English             ,1,3401,21-06-2005 15:52,30-06-2005 21:09,18391,6.99,577,Clifton,Malcolm,1
421,92,Bowfinger Gables,7,4.99,72,19.99,NC-17,Horror,English             ,2,1826,16-06-2005 21:53,25-06-2005 18:46,18392,6.99,578,Willard,Lumpkin,1
3810,834,Spoilers Hellfighters,4,0.99,151,26.99,G,Documentary,English             ,2,2615,19-06-2005 07:29,27-06-2005 12:50,18393,4.99,578,Willard,Lumpkin,1
2811,617,Natural Stock,4,0.99,50,24.99,PG-13,Family,English             ,1,3305,21-06-2005 07:46,27-06-2005 06:16,18394,2.99,578,Willard,Lumpkin,1
2630,577,Mile Mulan,4,0.99,64,10.99,PG,Sports,English             ,1,2425,18-06-2005 17:37,27-06-2005 18:40,18395,5.99,579,Daryl,Larue,1
550,119,Caper Motions,6,0.99,176,22.99,G,Comedy,English             ,2,2522,19-06-2005 00:43,28-06-2005 04:26,18396,3.99,579,Daryl,Larue,1
4494,981,Wolves Desire,7,0.99,55,13.99,NC-17,Travel,English             ,2,3111,20-06-2005 17:46,29-06-2005 19:45,18397,2.99,579,Daryl,Larue,1
2451,535,Love Suicides,6,0.99,181,21.99,R,Horror,English             ,1,1469,15-06-2005 20:52,21-06-2005 19:55,18398,0.99,580,Ross,Grey,1
1843,402,Harper Dying,3,0.99,52,15.99,G,Animation,English             ,1,1958,17-06-2005 08:52,23-06-2005 07:55,18399,3.99,581,Virgil,Wofford,1
2137,462,Insider Arizona,5,2.99,78,17.99,NC-17,Music,English             ,2,2101,17-06-2005 18:57,20-06-2005 15:38,18400,2.99,581,Virgil,Wofford,1
1158,255,Driving Polish,6,4.99,175,21.99,NC-17,Music,English             ,2,2137,17-06-2005 21:18,20-06-2005 21:05,18401,4.99,581,Virgil,Wofford,1
2699,592,Monster Spartacus,6,2.99,107,28.99,PG,Music,English             ,2,1719,16-06-2005 14:55,18-06-2005 14:12,18402,2.99,582,Andy,Vanhorn,1
4522,987,Words Hunter,3,2.99,116,13.99,PG,Music,English             ,1,2337,18-06-2005 11:15,26-06-2005 06:59,18403,7.99,582,Andy,Vanhorn,1
1198,266,Dynamite Tarzan,4,0.99,141,27.99,PG-13,Classics,English             ,2,3071,20-06-2005 14:20,24-06-2005 19:01,18404,0.99,582,Andy,Vanhorn,1
3689,807,Sleuth Orient,4,0.99,87,25.99,NC-17,Games,English             ,1,1428,15-06-2005 18:19,22-06-2005 23:05,18405,3.99,583,Marshall,Thorn,1
3238,710,Rage Games,4,4.99,120,18.99,R,Family,English             ,2,2429,18-06-2005 17:48,27-06-2005 15:52,18406,9.99,583,Marshall,Thorn,1
1012,227,Details Packer,4,4.99,88,17.99,R,Games,English             ,1,2663,19-06-2005 10:54,20-06-2005 16:48,18407,4.99,583,Marshall,Thorn,1
3948,861,Suit Walls,3,4.99,111,12.99,R,Games,English             ,2,2845,19-06-2005 22:46,23-06-2005 03:31,18408,5.99,583,Marshall,Thorn,1
1920,417,Hills Neighbors,5,0.99,93,29.99,G,Action,English             ,1,2879,20-06-2005 01:24,28-06-2005 20:12,18409,3.99,583,Marshall,Thorn,1
1279,283,Ending Crowds,6,0.99,85,10.99,NC-17,New,English             ,1,3424,21-06-2005 17:42,24-06-2005 23:22,18410,0.99,583,Marshall,Thorn,1
924,205,Dances None,3,0.99,58,22.99,NC-17,Action,English             ,1,1436,15-06-2005 18:35,21-06-2005 15:04,18411,3.99,584,Salvador,Teel,1
4095,892,Titanic Boondock,3,4.99,104,18.99,R,Animation,English             ,1,3317,21-06-2005 08:22,26-06-2005 14:18,18412,6.99,584,Salvador,Teel,1
1625,355,Ghostbusters Elf,7,0.99,101,18.99,R,Animation,English             ,2,1344,15-06-2005 12:29,22-06-2005 12:45,18413,0.99,585,Perry,Swafford,1
4540,991,Worst Banger,4,2.99,185,26.99,PG,Action,English             ,2,1346,15-06-2005 12:39,24-06-2005 17:43,18414,7.99,585,Perry,Swafford,1
3744,819,Song Hedwig,3,0.99,165,29.99,PG-13,Music,English             ,1,2674,19-06-2005 11:47,20-06-2005 08:09,18415,0.99,585,Perry,Swafford,1
3615,789,Shock Cabin,7,2.99,79,15.99,PG-13,Foreign,English             ,2,2930,20-06-2005 04:50,28-06-2005 06:00,18416,3.99,585,Perry,Swafford,1
330,73,Bingo Talented,5,2.99,150,22.99,PG-13,Sci-Fi,English             ,2,1260,15-06-2005 06:42,16-06-2005 10:44,18417,2.99,586,Kirk,Stclair,1
2707,595,Moon Bunch,7,0.99,83,20.99,PG,Foreign,English             ,1,1540,16-06-2005 01:14,20-06-2005 23:31,18418,0.99,586,Kirk,Stclair,1
1219,270,Earth Vision,7,0.99,85,29.99,NC-17,New,English             ,2,1330,15-06-2005 11:29,24-06-2005 13:36,18419,2.99,587,Sergio,Stanfield,1
1512,330,Forrester Comancheros,7,4.99,112,22.99,NC-17,Animation,English             ,2,2034,17-06-2005 13:27,22-06-2005 08:53,18420,4.99,587,Sergio,Stanfield,1
320,72,Bill Others,6,2.99,93,12.99,PG,Documentary,English             ,1,2220,18-06-2005 03:21,21-06-2005 07:45,18421,2.99,587,Sergio,Stanfield,1
4156,902,Trading Pinocchio,6,4.99,170,22.99,PG,Sports,English             ,2,2329,18-06-2005 10:22,20-06-2005 12:03,18422,4.99,587,Sergio,Stanfield,1
740,162,Clueless Bucket,4,2.99,95,13.99,R,Action,English             ,1,1885,17-06-2005 03:35,21-06-2005 05:57,18423,2.99,588,Marion,Ocampo,1
1939,421,Holiday Games,7,4.99,78,10.99,PG-13,Foreign,English             ,2,1903,17-06-2005 04:37,26-06-2005 09:05,18424,6.99,588,Marion,Ocampo,1
3447,755,Sabrina Midnight,5,4.99,99,11.99,PG,Children,English             ,2,2270,18-06-2005 06:29,26-06-2005 07:21,18425,7.99,588,Marion,Ocampo,1
2562,561,Mask Peach,6,2.99,123,26.99,NC-17,New,English             ,1,2453,18-06-2005 19:30,20-06-2005 17:22,18426,2.99,588,Marion,Ocampo,1
487,109,Butterfly Chocolat,3,0.99,89,17.99,G,New,English             ,1,2920,20-06-2005 04:12,26-06-2005 23:34,18427,3.99,588,Marion,Ocampo,1
3155,693,Potter Connecticut,5,2.99,115,16.99,PG,Animation,English             ,1,1439,15-06-2005 18:45,22-06-2005 15:57,18428,4.99,589,Tracy,Herrmann,1
2346,510,Lawless Vision,6,4.99,181,29.99,G,Animation,English             ,1,1703,16-06-2005 13:28,17-06-2005 11:03,18429,4.99,589,Tracy,Herrmann,1
3108,683,Pity Bound,5,4.99,60,19.99,NC-17,Drama,English             ,1,2652,19-06-2005 10:35,28-06-2005 08:03,18430,8.99,589,Tracy,Herrmann,1
4486,980,Wizard Coldblooded,4,4.99,75,12.99,PG,Music,English             ,1,2707,19-06-2005 13:57,27-06-2005 11:09,18431,8.99,589,Tracy,Herrmann,1
3961,863,Sun Confessions,5,0.99,141,9.99,R,Sci-Fi,English             ,2,2979,20-06-2005 08:31,27-06-2005 12:25,18432,2.99,589,Tracy,Herrmann,1
632,137,Charade Duffel,3,2.99,66,21.99,PG,Sci-Fi,English             ,2,1456,15-06-2005 20:00,23-06-2005 18:03,18433,7.99,590,Seth,Hannon,1
2141,463,Instinct Airport,4,2.99,116,21.99,PG,Sports,English             ,1,2352,18-06-2005 12:40,22-06-2005 07:07,18434,2.99,590,Seth,Hannon,1
672,147,Chocolat Harry,5,0.99,101,16.99,NC-17,Family,English             ,1,2775,19-06-2005 18:14,26-06-2005 19:52,18435,2.99,590,Seth,Hannon,1
3086,678,Pickup Driving,3,2.99,77,23.99,G,Sports,English             ,1,2916,20-06-2005 04:01,27-06-2005 22:40,18436,6.99,590,Seth,Hannon,1
1201,267,Eagles Panky,4,4.99,140,14.99,NC-17,New,English             ,1,2964,20-06-2005 07:33,29-06-2005 12:48,18437,9.99,590,Seth,Hannon,1
2974,651,Packer Madigan,3,0.99,84,20.99,PG-13,Animation,English             ,2,1418,15-06-2005 17:51,18-06-2005 23:20,18438,0.99,591,Kent,Arsenault,1
2189,473,Jacket Frisco,5,2.99,181,16.99,PG-13,Drama,English             ,2,3341,21-06-2005 10:37,26-06-2005 15:38,18439,2.99,591,Kent,Arsenault,1
451,100,Brooklyn Desert,7,4.99,161,21.99,R,Foreign,English             ,1,3435,21-06-2005 19:14,24-06-2005 19:58,18440,4.99,591,Kent,Arsenault,1
4209,915,Truman Crazy,7,4.99,92,9.99,G,Action,English             ,1,1163,14-06-2005 23:12,23-06-2005 21:53,18441,6.99,592,Terrance,Roush,0
1396,305,Fatal Haunted,6,2.99,91,24.99,PG,New,English             ,2,1423,15-06-2005 18:08,24-06-2005 19:13,18442,5.99,592,Terrance,Roush,0
172,37,Arizona Bang,3,2.99,121,28.99,PG,Classics,English             ,2,1479,15-06-2005 21:13,17-06-2005 01:26,18443,2.99,592,Terrance,Roush,0
2779,610,Music Boondock,7,0.99,129,17.99,R,Family,English             ,1,2627,19-06-2005 08:32,24-06-2005 04:31,18444,0.99,592,Terrance,Roush,0
3461,759,Salute Apollo,4,2.99,73,29.99,R,New,English             ,2,3158,20-06-2005 21:08,29-06-2005 18:59,18445,7.99,592,Terrance,Roush,0
1399,306,Feathers Metal,3,0.99,104,12.99,PG-13,Games,English             ,1,2055,17-06-2005 15:27,25-06-2005 13:44,18446,5.99,593,Rene,Mcalister,1
1245,275,Egypt Tenenbaums,3,0.99,85,11.99,PG,Horror,English             ,1,2205,18-06-2005 02:14,25-06-2005 05:11,18447,4.99,593,Rene,Mcalister,1
3148,691,Poseidon Forever,6,4.99,159,29.99,PG-13,Sports,English             ,1,2441,18-06-2005 18:45,20-06-2005 00:42,18448,4.99,593,Rene,Mcalister,1
828,181,Contact Anonymous,7,2.99,166,10.99,PG-13,Travel,English             ,2,2832,19-06-2005 21:21,28-06-2005 23:00,18449,4.99,593,Rene,Mcalister,1
4577,1000,Zorro Ark,3,4.99,50,18.99,NC-17,Comedy,English             ,1,1537,16-06-2005 00:52,20-06-2005 19:33,18450,5.99,594,Eduardo,Hiatt,1
2861,627,North Tequila,4,4.99,67,9.99,NC-17,Documentary,English             ,2,1816,16-06-2005 21:20,18-06-2005 02:21,18451,4.99,594,Eduardo,Hiatt,1
723,158,Clones Pinocchio,6,2.99,124,16.99,R,Music,English             ,2,1950,17-06-2005 08:26,22-06-2005 08:08,18452,2.99,594,Eduardo,Hiatt,1
1145,253,Drifter Commandments,5,4.99,61,18.99,PG-13,Action,English             ,1,2276,18-06-2005 06:33,25-06-2005 00:50,18453,6.99,594,Eduardo,Hiatt,1
2255,488,Joon Northwest,3,0.99,105,23.99,NC-17,Sports,English             ,1,2786,19-06-2005 18:46,22-06-2005 16:52,18454,0.99,594,Eduardo,Hiatt,1
562,122,Carrie Bunch,7,0.99,114,11.99,PG,Horror,English             ,1,3302,21-06-2005 07:33,29-06-2005 06:02,18455,1.99,594,Eduardo,Hiatt,1
2444,533,Lost Bird,4,2.99,98,21.99,PG-13,Foreign,English             ,1,1170,14-06-2005 23:47,17-06-2005 05:28,18456,2.99,595,Terrence,Gunderson,1
2526,555,Mallrats United,4,0.99,133,25.99,PG,Comedy,English             ,1,3371,21-06-2005 13:27,29-06-2005 14:04,18457,4.99,595,Terrence,Gunderson,1
749,164,Coast Rainbow,4,0.99,55,20.99,PG,Documentary,English             ,1,1644,16-06-2005 08:58,21-06-2005 06:47,18458,1.99,596,Enrique,Forsythe,1
4052,882,Tenenbaums Command,4,0.99,99,24.99,PG-13,Drama,English             ,1,2767,19-06-2005 17:46,24-06-2005 22:42,18459,1.99,596,Enrique,Forsythe,1
2708,595,Moon Bunch,7,0.99,83,20.99,PG,Foreign,English             ,1,2379,18-06-2005 14:59,24-06-2005 13:26,18460,0.99,597,Freddie,Duggan,1
